緯度,經度,案件編號,立案案號,事項
22.994151,120.1999889, UN201510230412 , A-TB-2015-58042 , 場所連續噪音 
23.0103634,120.1940319, UN201510240039 , A-TB-2015-58067 , 道路散落物 
22.9964536,120.1826786, UN201510240062 , A-TB-2015-58117 , 場所連續噪音 
23.0190529,120.2257794, UN201510250006 , A-TB-2015-58229 , 路面油漬 
22.9972946,120.1971875, UN201510250016 , A-TB-2015-58234 , 環境髒亂 
23.014539,120.198787, UN201510260006 , A-TB-2015-58390 , 其他汙染舉發 
22.9957182,120.2061728, UN201510260043 , A-TB-2015-58393 , 環境髒亂 
23.2328541,120.2579679, UN201510260149 , A-TB-2015-58440 , 環境髒亂 
22.9899602,120.1688989, UN201510260195 , A-TB-2015-58480 , 道路散落物 
22.970728,120.2744551, UN201510260324 , A-TB-2015-58577 , 道路散落物 
23.0044517,120.2427596, UN201510260420 , A-TB-2015-58614 , 場所連續噪音 
22.999625,120.190088, UN201510260422 , A-TB-2015-58615 , 場所連續噪音 
22.9918551,120.2707099, UN201510270179 , A-TB-2015-58693 , 環境髒亂 
22.9279378,120.2270379, UN201510290123 , A-TB-2015-59255 , 其他汙染舉發 
23.0583499,120.2348068, UN201510290215 , A-TB-2015-59271 , 環境髒亂 
23.0346579,120.2138083, UN201510300293 , A-TB-2015-59609 , 其他汙染舉發 
23.0347416,120.3142981, UN201510300378 , A-TB-2015-59644 , 大型廢棄物清運 
22.9820011,120.23215, UN201510310410 , A-TB-2015-59711 , 場所連續噪音 
22.9756894,120.2248668, UN201510310501 , A-TB-2015-59697 , 路面油漬 
22.9604141,120.1855601, UN201511020122 , A-TB-2015-59972 , 其他汙染舉發 
22.6127364,120.3390462, UN201511020136 , A-TB-2015-59981 , 環境髒亂 
23.0445303,120.2451807, UN201511030079 , A-TB-2015-60204 , 其他汙染舉發 
22.9754508,120.2156635, UN201511030329 , A-TB-2015-60411 , 大型廢棄物清運 
22.9971898,120.1715819, UN201511040142 , A-TB-2015-60507 , 其他汙染舉發 
23.1110636,120.2036496, UN201511040158 , A-TB-2015-60515 , 道路散落物 
23.0495357,120.1681407, UN201511040338 , A-TB-2015-60638 , 場所連續噪音 
22.9839183,120.1694602, UN201511050004 , A-TB-2015-60656 , 場所連續噪音 
23.0367887,120.1510081, UN201511060011 , A-TB-2015-60902 , 其他汙染舉發 
22.9937249,120.157055, UN201511060037 , A-TB-2015-60916 , 道路散落物 
23.0059302,120.2323345, UN201511070416 , A-TB-2015-61128 , 其他汙染舉發 
23.0179122,120.2122285, UN201511070431 , A-TB-2015-61134 , 道路散落物 
23.0065371,120.1902623, UN201511070553 , A-TB-2015-61193 , 場所連續噪音 
22.9742878,120.2368883, UN201511070576 , A-TB-2015-61220 , 場所連續噪音 
23.1023768,120.3523583, UN201511080001 , A-TB-2015-61270 , 妨礙安寧 
22.9987144,120.207501, UN201511080004 , A-TB-2015-61272 , 場所連續噪音 
23.0144524,120.1979471, UN201511080009 , A-TB-2015-61276 , 其他汙染舉發 
23.0144524,120.1979471, UN201511080073 , A-TB-2015-61310 , 其他汙染舉發 
22.9929344,120.1971214, UN201511080093 , A-TB-2015-61332 , 其他汙染舉發 
23.0075393,120.2595465, UN201511080124 , A-TB-2015-61351 , 路面油漬 
23.0292917,120.2655659, UN201511080206 , A-TB-2015-61398 , 環境髒亂 
23.0144524,120.1979471, UN201511080235 , A-TB-2015-61418 , 環境髒亂 
23.046795,120.2132085, UN201511080255 , A-TB-2015-61429 , 妨礙安寧 
22.9689651,120.1929729, UN201511090353 , A-TB-2015-61641 , 防疫建議 
22.9943491,120.2496071, UN201511100245 , A-TB-2015-61802 , 場所連續噪音 
25.0497249,121.5581623, UN201511100249 , Test , 小廣告旗幟 
23.01856,120.197508, UN201511120004 , A-TB-2015-62114 , 道路散落物 
23.0537619,120.2481688, UN201511120054 , A-TB-2015-62183 , 其他汙染舉發 
22.9811902,120.2568822, UN201511120070 , A-TB-2015-62176 , 其他汙染舉發 
23.2271167,120.186564, UN201511120249 , A-TB-2015-62279 , 道路散落物 
23.0431224,120.201007, UN201511130042 , A-TB-2015-62412 , 其他汙染舉發 
22.9695604,120.2716454, UN201511130044 , A-TB-2015-62376 , 道路散落物 
23.0130828,120.18341, UN201511130053 , A-TB-2015-62353 , 道路散落物 
22.9875911,120.2477648, UN201511130208 , A-TB-2015-62447 , 道路散落物 
22.9996411,120.23506, UN201511130244 , A-TB-2015-62473 , 場所連續噪音 
22.9917228,120.1849971, UN201511140046 , A-TB-2015-62606 , 其他汙染舉發 
23.002768,120.1541515, UN201511140049 , A-TB-2015-62609 , 環境髒亂 
23.0195428,120.276964, UN201511140142 , A-TB-2015-62676 , 場所連續噪音 
23.0632128,120.2353736, UN201511150023 , A-TB-2015-62755 , 
23.1622503,120.1698704, UN201511150127 , A-TB-2015-62822 , 其他汙染舉發 
23.2919157,120.3133559, UN201511160022 , A-TB-2015-62858 , 道路散落物 
23.0186145,120.2163094, UN201511160113 , A-TB-2015-62909 , 其他汙染舉發 
23.3048644,120.3104842, UN201511160342 , A-TB-2015-63064 , 其他汙染舉發 
22.9699699,120.2901396, UN201511170011 , A-TB-2015-63084 , 場所連續噪音 
22.995661,120.2329707, UN201511170069 , A-TB-2015-63104 , 環境髒亂 
23.1069622,120.2185265, UN201511170245 , A-TB-2015-63223 , 其他汙染舉發 
23.1321697,120.2909629, UN201511170298 , A-TB-2015-63258 , 道路散落物 
23.1589224,120.1798357, UN201511180012 , A-TB-2015-63310 , 其他汙染舉發 
22.9626892,120.2995634, UN201511180021 , A-TB-2015-63317 , 場所連續噪音 
22.9929069,120.1972321, UN201511190075 , A-TB-2015-63547 , 其他汙染舉發 
23.0348834,120.2073743, UN201511190217 , A-TB-2015-63644 , 其他汙染舉發 
23.0786009,120.2209756, UN201511190247 , A-TB-2015-63701 , 環境髒亂 
22.9955278,120.1962359, UN201511200188 , A-TB-2015-63903 , 小廣告旗幟 
23.0199339,120.1351284, UN201511200190 , A-TB-2015-63902 , 道路散落物 
23.0254682,120.2064066, UN201511200263 , A-TB-2015-63961 , 場所連續噪音 
23.0510912,120.1472968, UN201701010011 , A-TB-2017-6 , 道路散落物 
23.0651332,120.2243756, UN201701010114 , A-TB-2017-88 , 其他汙染舉發 
23.0102087,120.2001668, UN201701020069 , A-TB-2017-232 , 其他汙染舉發 
23.354092,120.359707, UN201701020094 , A-TB-2017-248 , 道路散落物 
22.9530742,120.2537658, UN201701020260 , A-TB-2017-348 , 道路散落物 
23.0250822,120.2582798, UN201701030726 , A-TB-2017-692 , 小廣告旗幟 
22.9043747,120.3540447, UN201701040002 , A-TB-2017-716 , 道路散落物 
23.0318861,120.2040701, UN201701040091 , A-TB-2017-765 , 其他汙染舉發 
22.9949661,120.249257, UN201701040249 , A-TB-2017-852 , 環境髒亂 
23.0095204,120.2057113, UN201701040297 , A-TB-2017-874 , 環境髒亂 
23.2790675,120.3286735, UN201701040411 , A-TB-2017-957 , 市區道路路面油漬 
22.9723225,120.2298355, UN201701040412 , A-TB-2017-958 , 道路散落物 
22.9885935,120.1968944, UN201701050005 , A-TB-2017-962 , 環境髒亂 
23.007232,120.234901, UN201701050031 , A-TB-2017-980 , 道路散落物 
23.0059024,120.2018817, UN201701050064 , A-TB-2017-994 , 環境髒亂 
22.9885547,120.1976838, UN201701050207 , A-TB-2017-1091 , 環境髒亂 
23.0378142,120.2989961, UN201701050416 , A-TB-2017-1277 , 市區道路路面油漬 
23.0614393,120.1747259, UN201701060019 , A-TB-2017-1305 , 道路散落物 
22.9719254,120.2122007, UN201701060062 , A-TB-2017-1322 , 環境髒亂 
23.0160005,120.2496437, UN201701060078 , A-TB-2017-1331 , 環境髒亂 
23.2831479,120.1293094, UN201701060088 , A-TB-2017-1369 , 道路散落物 
22.9926156,120.2115155, UN201701060418 , A-TB-2017-1568 , 市區道路路面油漬 
22.9354049,120.186556, UN201701070007 , A-TB-2017-1591 , 道路散落物 
23.0075488,120.20287, UN201701070028 , A-TB-2017-1596 , 道路散落物 
23.0184588,120.2306261, UN201701070105 , A-TB-2017-1650 , 其他汙染舉發 
23.0074353,120.2697487, UN201701070186 , A-TB-2017-1718 , 道路散落物 
22.9987989,120.2547224, UN201701070230 , A-TB-2017-1754 , 市區道路路面油漬 
23.2870403,120.2758926, UN201701070261 , A-TB-2017-1774 , 道路散落物 
23.0111575,120.203472, UN201701070276 , A-TB-2017-1790 , 市區道路路面油漬 
23.0318375,120.2807979, UN201701080001 , A-TB-2017-1816 , 其他汙染舉發 
23.1626269,120.181654, UN201701080083 , A-TB-2017-1873 , 其他汙染舉發 
23.1626269,120.181654, UN201701080162 , A-TB-2017-1930 , 其他汙染舉發 
23.1626269,120.181654, UN201701080164 , 同A-TB-2017-1930 , 環境髒亂 
22.9729377,120.2203359, UN201701080209 , A-TB-2017-1958 , 道路散落物 
23.1457093,120.1524351, UN201701080244 , A-TB-2017-2000 , 道路散落物 
23.0003109,120.1984575, UN201701090296 , A-TB-2017-2035 , 道路散落物 
23.0614393,120.1747259, UN201701090314 , A-TB-2017-2052 , 道路散落物 
23.2469627,120.2861943, UN201701090381 , A-TB-2017-2085 , 道路散落物 
22.9621901,120.3150492, UN201701090392 , A-TB-2017-2090 , 道路散落物 
22.9996873,120.2180947, UN201701090403 , A-TB-2017-2120 , 環境髒亂 
23.0395674,120.2286115, UN201701090440 , A-TB-2017-2124 , 小廣告旗幟 
23.2836487,120.3804855, UN201701090497 , A-TB-2017-2152 , 其他汙染舉發 
22.9957822,120.2051722, UN201701090511 , A-TB-2017-2164 , 市區道路路面油漬 
23.1942649,120.3138146, UN201701090514 , A-TB-2017-2168 , 環境髒亂 
23.311827,120.313718, UN201701090540 , A-TB-2017-2182 , 其他汙染舉發 
22.9237435,120.2850695, UN201701090691 , A-TB-2017-2281 , 其他汙染舉發 
23.1233581,120.204551, UN201701100031 , A-TB-2017-2311 , 其他汙染舉發 
23.2260366,120.3452095, UN201701100035 , A-TB-2017-2313 , 道路散落物 
22.967751,120.2156507, UN201701100045 , A-TB-2017-2323 , 其他汙染舉發 
23.2718932,120.3276736, UN201701100131 , A-TB-2017-2404 , 其他汙染舉發 
22.9848284,120.1678503, UN201701100181 , A-TB-2017-2411 , 環境髒亂 
23.0338506,120.2861841, UN201701100374 , A-TB-2017-2573 , 道路散落物 
23.160748,120.177911, UN201701110178 , A-TB-2017-2720 , 市區道路路面油漬 
23.0407036,120.2477516, UN201701110259 , A-TB-2017-2734 , 道路散落物 
23.0044628,120.2049934, UN201701120010 , A-TB-2017-2823 , 道路散落物 
23.3095604,120.2819832, UN201701120259 , A-TB-2017-2962 , 道路散落物 
23.0025766,120.2715046, UN201701120311 , A-TB-2017-2993 , 道路散落物 
22.9913127,120.1932226, UN201701130031 , A-TB-2017-3081 , 市區道路路面油漬 
22.974098,120.2960149, UN201701130178 , A-TB-2017-3167 , 道路散落物 
22.9912978,120.2092242, UN201701130321 , A-TB-2017-3325 , 道路散落物 
23.0014353,120.2072846, UN201701130362 , A-TB-2017-3340 , 道路散落物 
23.1320505,120.2778359, UN201701130397 , A-TB-2017-3343 , 道路散落物 
22.9679451,120.210656, UN201701140190 , A-TB-2017-3434 , 市區道路路面油漬 
23.0318375,120.2807979, UN201701140328 , A-TB-2017-3552 , 其他汙染舉發 
22.9717953,120.2324886, UN201701150415 , A-TB-2017-3618 , 其他汙染舉發 
23.2063507,120.3262535, UN201701150638 , A-TB-2017-3798 , 道路散落物 
23.2981289,120.2874633, UN201701150647 , A-TB-2017-3760 , 道路散落物 
22.9863835,120.1934371, UN201701160371 , A-TB-2017-4046 , 環境髒亂 
23.0318298,120.2043194, UN201701170062 , A-TB-2017-4134 , 環境髒亂 
23.1759704,120.2484061, UN201701170080 , A-TB-2017-4144 , 其他汙染舉發 
23.0006348,120.2413517, UN201701170084 , A-TB-2017-4143 , 環境髒亂 
23.0777304,120.1468499, UN201701170104 , A-TB-2017-4149 , 環境髒亂 
23.0168399,120.2119671, UN201701170122 , A-TB-2017-4157 , 其他汙染舉發 
22.9944261,120.2107642, UN201701170128 , A-TB-2017-4160 , 市區道路路面油漬 
22.9904313,120.2286195, UN201701170132 , A-TB-2017-4163 , 道路散落物 
22.9962796,120.199527, UN201701170134 , A-TB-2017-4164 , 小廣告旗幟 
23.30936,120.315088, UN201701170178 , TB-2017-4181 , 其他汙染舉發 
23.0056473,120.1991533, UN201701170301 , A-TB-2017-4278 , 道路散落物 
23.1529025,120.1819457, UN201701180273 , A-TB-2017-4464 , 道路散落物 
22.9253195,120.2343793, UN201701180339 , A-TB-2017-4514 , 道路散落物 
22.981638,120.199245, UN201701190360 , A-TB-2017-4539 , 其他汙染舉發 
23.0601792,120.1912417, UN201701190391 , A-TB-2017-4564 , 道路散落物 
23.4750921,120.4394048, UN201701190478 , A-TB-2017-4611 , 市區道路路面油漬 
22.9906793,120.1944743, UN201701190592 , A-TB-2017-4706 , 市區道路路面油漬 
23.2836487,120.3804855, UN201701190722 , A-TB-2017-4768 , 其他汙染舉發 
23.0310315,120.251072, UN201701200040 , A-TB-2017-4804 , 環境髒亂 
23.0208385,120.3128685, UN201701200151 , A-TB-2017-4872 , 其他汙染舉發 
22.9896104,120.2662986, UN201701200187 , A-TB-2017-4923 , 其他汙染舉發 
23.0208385,120.3128685, UN201701200199 , A-TB-2017-4929 , 道路散落物 
23.0455466,120.2235772, UN201701210105 , A-TB-2017-5084 , 市區道路路面油漬 
23.0023476,120.1916846, UN201701210175 , A-TB-2017-5110 , 道路散落物 
23.041461,120.2095762, UN201701210240 , A-TB-2017-5157 , 小廣告旗幟 
22.9204507,120.1845192, UN201701210295 , A-TB-2017-5217 , 道路散落物 
22.9739948,120.2118624, UN201701220024 , A-TB-2017-5246 , 道路散落物 
22.9616,120.1840713, UN201701220088 , A-TB-2017-5297 , 其他汙染舉發 
22.9798891,120.227128, UN201701220185 , A-TB-2017-5371 , 其他汙染舉發 
23.30809,120.309336, UN201701220193 , A-TB-2017-5377 , 其他汙染舉發 
22.9935591,120.193052, UN201701230007 , A-TB-2017-5422 , 道路散落物 
23.1233581,120.204551, UN201701230154 , A-TB-2017-5620 , 環境髒亂 
23.0025882,120.1938927, UN201701230170 , A-TB-2017-5521 , 環境髒亂 
23.032797,120.228612, UN201701230238 , A-TB-2017-5555 , 道路散落物 
22.9607321,120.2279396, UN201701230261 , A-TB-2017-5557 , 大型廢棄物清運 
23.0100041,120.26596, UN201701240022 , A-TB-2017-5682 , 市區道路路面油漬 
22.9970604,120.3081057, UN201701240027 , A-TB-2017-5695 , 道路散落物 
23.0719039,120.2169767, UN201701240071 , A-TB-2017-5712 , 環境髒亂 
22.9754194,120.2482734, UN201701240117 , A-TB-2017-5750 , 市區道路路面油漬 
22.9967371,120.2069729, UN201701240153 , A-TB-2017-5768 , 道路散落物 
23.0719039,120.2169767, UN201701250058 , A-TB-2017-5920 , 環境髒亂 
23.0162147,120.2633728, UN201701250216 , A-TB-2017-6021 , 環境髒亂 
22.9306201,120.1838283, UN201701250309 , A-TB-2017-6084 , 其他汙染舉發 
22.9815896,120.2117084, UN201701250320 , A-TB-2017-6091 , 其他汙染舉發 
23.0583499,120.2348068, UN201701250332 , A-TB-2017-6100 , 其他汙染舉發 
22.9892768,120.2652347, UN201701260067 , A-TB-2017-6146 , 其他汙染舉發 
22.9974911,120.2705769, UN201701260110 , A-TB-2017-6175 , 市區道路路面油漬 
22.9878966,120.2092157, UN201701260112 , A-TB-2017-6173 , 其他汙染舉發 
23.0167715,120.2102047, UN201701260229 , A-TB-2017-6252 , 環境髒亂 
22.9976771,120.211063, UN201701260234 , A-TB-2017-6264 , 環境髒亂 
22.9508103,120.2781871, UN201701260313 , A-TB-2017-6312 , 道路散落物 
23.2671299,120.2461014, UN201701260344 , A-TB-2017-6300 , 道路散落物 
22.9887287,120.1920143, UN201701260376 , A-TB-2017-6328 , 市區道路路面油漬 
22.9962673,120.2040788, UN201701270019 , A-TB-2017-6346 , 市區道路路面油漬 
22.9983895,120.1991655, UN201701270066 , A-TB-2017-6371 , 市區道路路面油漬 
23.2326409,120.179595, UN201701270100 , A-TB-2017-6381 , 其他汙染舉發 
22.9604141,120.1855601, UN201701270137 , A-TB-2017-6384 , 環境髒亂 
22.971862,120.228071, UN201701270385 , A-TB-2017-6459 , 其他汙染舉發 
23.0464435,120.1873088, UN201701280082 , A-TB-2017-6521 , 市區道路路面油漬 
23.330827,120.317657, UN201701280164 , A-TB-2017-6572 , 環境髒亂 
23.01322,120.1831105, UN201701280182 , A-TB-2017-6584 , 市區道路路面油漬 
23.0318375,120.2807979, UN201701290006 , A-TB-2017-6612 , 其他汙染舉發 
22.9915211,120.2116161, UN201701290059 , A-TB-2017-6647 , 道路散落物 
22.9858531,120.3104165, UN201701290099 , A-TB-2017-6662 , 道路散落物 
22.981044,120.1556693, UN201701290139 , A-TB-2017-6709 , 其他汙染舉發 
23.0520017,120.2132851, UN201701290213 , A-TB-2017-6728 , 市區道路路面油漬 
22.9981684,120.1607665, UN201701300009 , A-TB-2017-6745 , 其他汙染舉發 
23.354092,120.359707, UN201701300037 , A-TB-2017-6755 , 道路散落物 
22.999676,120.212529, UN201701300121 , A-TB-2017-6800 , 其他汙染舉發 
22.9719623,120.1929959, UN201701300152 , A-TB-2017-6848 , 其他汙染舉發 
22.9880931,120.1921845, UN201701310228 , A-TB-2017-6982 , 道路散落物 
23.0691298,120.1304735, UN201701310296 , A-TB-2017-7027 , 道路散落物 
23.0020056,120.196314, UN201702010009 , A-TB-2017-7062 , 道路散落物 
22.9986981,120.235063, UN201702010055 , A-TB-2017-7080 , 小廣告旗幟 
22.9972758,120.2106438, UN201702010209 , A-TB-2017-7161 , 環境髒亂 
23.0576995,120.1350592, UN201702010258 , A-TB-2017-7189 , 道路散落物 
23.0266914,120.1706573, UN201702010264 , A-TB-2017-7193 , 道路散落物 
23.2549591,120.1715625, UN201702020222 , A-TB-2017-7332 , 道路散落物 
23.0026275,120.2246407, UN201702020228 , A-TB-2017-7337 , 環境髒亂 
22.9953288,120.2606272, UN201702020302 , A-TB-2017-7377 , 其他汙染舉發 
23.0500588,120.1815626, UN201702020343 , A-TB-2017-7403 , 道路散落物 
23.0459618,120.185469, UN201702030006 , A-TB-2017-7428 , 環境髒亂 
22.9825123,120.214032, UN201702030250 , A-TB-2017-7573 , 環境髒亂 
23.1181428,120.2019575, UN201702030268 , A-TB-2017-7590 , 環境髒亂 
23.012687,120.2012064, UN201702030297 , A-TB-2017-7603 , 其他汙染舉發 
22.9900862,120.1736604, UN201702030301 , A-TB-2017-7604 , 其他汙染舉發 
23.18768,120.13269, UN201702030358 , A-TB-2017-7652 , 道路散落物 
22.9975287,120.3078111, UN201702030403 , A-TB-2017-7675 , 道路散落物 
22.996552,120.2029659, UN201702040010 , A-TB-2017-7683 , 市區道路路面油漬 
22.9971948,120.1941781, UN201702040156 , A-TB-2017-7770 , 其他汙染舉發 
23.2333082,120.1788295, UN201702040271 , A-TB-2017-7845 , 其他汙染舉發 
23.0569742,120.2186024, UN201702050128 , A-TB-2017-7944 , 道路散落物 
22.991793,120.1971827, UN201702050205 , A-TB-2017-7998 , 環境髒亂 
23.0013909,120.2106111, UN201702050233 , A-TB-2017-8015 , 其他汙染舉發 
23.0590629,120.14755, UN201702060015 , A-TB-2017-8036 , 道路散落物 
22.9914679,120.1996507, UN201702060070 , A-TB-2017-8069 , 環境髒亂 
23.0248442,120.196229, UN201702070014 , A-TB-2017-8266 , 道路散落物 
22.9880931,120.1921845, UN201702070016 , A-TB-2017-8267 , 市區道路路面油漬 
23.0391571,120.211548, UN201702070031 , A-TB-2017-8279 , 環境髒亂 
22.989316,120.229789, UN201702070190 , A-TB-2017-8371 , 環境髒亂 
23.0112449,120.2483647, UN201702070325 , A-TB-2017-8451 , 市區道路路面油漬 
23.0138176,120.2004234, UN201702070342 , A-TB-2017-8462 , 道路散落物 
