Id,Address,Latitude,Longitude,Time,Deaths_and_Injuries,Vehicles
3752,臺南市仁德區文華路三段與文宏路口,22.97445300000 ,120.24417600000 ,106年02月25日 11時52分00秒,死亡0;受傷1,自用-小客車;普通重型-機車;普通重型-機車
3753,臺南市佳里區佳南路與佳南路200巷路口,23.14901700000 ,120.18123900000 ,106年02月25日 12時00分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3754,臺南市永康區復華里復國二路前0.0公尺,23.01193677471 ,120.24820221814 ,106年02月25日 12時20分00秒,死亡0;受傷2,普通重型-機車;其他車-其他車
3755,臺南市安南區本原街一段287巷前0.0公尺,23.05347300000 ,120.19658625000 ,106年02月25日 12時35分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3756,臺南市永康區中華一路,23.00438504590 ,120.23314194423 ,106年02月25日 12時54分00秒,死亡0;受傷1,普通輕型-機車;自用-小客車
3757,臺南市安南區長溪路一段267巷前0.0公尺,23.03801914698 ,120.20803154919 ,106年02月25日 13時21分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3758,臺南市西港區慶安里中山路351號前0.0公尺,23.12521183716 ,120.20270128063 ,106年02月25日 13時46分00秒,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人
3759,臺南市永康區復華里忠孝路380巷前0.0公尺,23.01768293569 ,120.24520097274 ,106年02月25日 14時00分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3760,臺南市仁德區仁義里中山路396巷7弄前0.0公尺,22.97145840141 ,120.25678402443 ,106年02月25日 14時17分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人
3761,臺南市北區文成二街,23.01507063065 ,120.20332901371 ,106年02月25日 14時35分00秒,死亡0;受傷3,普通重型-機車;普通輕型-機車;乘客-人
3762,臺南市仁德區中正路二段631號前0.0公尺,22.95909136165 ,120.25289769842 ,106年02月25日 14時56分00秒,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人
3763,臺南市鹽水區橋南里忠孝路86號前0.0公尺,23.31095125287 ,120.27371175743 ,106年02月25日 15時07分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3764,臺南市新市區中山路與中華路口,23.06756700000 ,120.29069700000 ,106年02月25日 15時10分00秒,死亡0;受傷1,普通重型-機車
3765,臺南市永康區三合里南工街前0.0公尺,23.01278000000 ,120.23372000000 ,106年02月25日 16時00分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3766,臺南市新化區台20線八德安路口,23.03514315656 ,120.29152367223 ,106年02月25日 16時00分00秒,死亡0;受傷1,自用-小客車;租賃車-小客車;乘客-人
3767,臺南市安南區科技公園大道,23.03884942745 ,120.14223201171 ,106年02月25日 16時01分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);租賃車-小客車
3768,臺南市仁德區太子里太子路392號前0.0公尺,22.99148648932 ,120.25526869900 ,106年02月25日 16時30分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3769,臺南市仁德區太子路669號前0.0公尺,22.99150151457 ,120.25318095046 ,106年02月25日 16時38分00秒,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人
3770,臺南市永康區東橋里大橋一街,23.02210291907 ,120.25008431405 ,106年02月25日 16時50分00秒,死亡0;受傷1,計程車-小客車;普通重型-機車
3771,臺南市中西區湖美二街前0.0公尺,23.00135496543 ,120.18191106834 ,106年02月25日 17時05分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3772,臺南市東山區174 43公里900.0公尺處西向中線,23.32587000000 ,120.40414000000 ,106年02月25日 17時05分00秒,死亡0;受傷1,普通重型-機車
3773,臺南市仁德區太子里太子五街,22.98937230812 ,120.24998032585 ,106年02月25日 17時18分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3774,臺南市麻豆區新建里麻學路一段35號前0.0公尺,23.18427000000 ,120.24299000000 ,106年02月25日 17時34分00秒,死亡0;受傷2,乘客-人;普通重型-機車;民營公車-大客車
3775,臺南市中西區永華路一段,22.98874460323 ,120.18885095332 ,106年02月25日 17時50分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人
3776,臺南市仁德區文賢路與文華路口,22.94570000000 ,120.25073000000 ,106年02月25日 18時10分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3777,臺南市北區文賢路,23.01088517504 ,120.19389750000 ,106年02月25日 18時15分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3778,臺南市新營區民生里中華路前0.0公尺,23.31224000000 ,120.29855000000 ,106年02月25日 18時24分00秒,死亡0;受傷1,普通重型-機車
3779,臺南市西港區新興街與進學街路口,23.12223419830 ,120.20072979519 ,106年02月25日 18時35分00秒,死亡0;受傷1,自用-小客車;行人-人
3780,臺南市善化區光文里建業路前0.0公尺,23.13793688563 ,120.30481483441 ,106年02月25日 19時18分00秒,死亡0;受傷5,自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人
3781,臺南市北區公園路595-19號前0.0公尺,23.01379085735 ,120.21232428836 ,106年02月25日 20時35分00秒,死亡0;受傷1,行人-人;普通重型-機車
3782,臺南市東山區青葉路一段162號前,23.31968581266 ,120.40418100153 ,106年02月25日 21時23分00秒,死亡0;受傷1,普通重型-機車
3783,臺南市仁德區文華路與虎山一街,22.94272065617 ,120.23016041589 ,106年02月25日 21時38分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3784,臺南市永康區東橋里自強路,23.02531669567 ,120.24738178995 ,106年02月25日 22時00分00秒,死亡0;受傷1,電動輔助自行車-慢車;自用-小客車
3785,臺南市永康區永康里永明街,23.02504980481 ,120.26028869433 ,106年02月25日 22時45分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3786,臺南市東區大同路一段70巷前0.0公尺,22.98440290817 ,120.21122976597 ,106年02月25日 22時55分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3787,臺南市新營區南紙里長榮路三段75號前0.0公尺,23.29980000000 ,120.29985000000 ,106年02月25日 23時23分00秒,死亡0;受傷1,普通重型-機車
3788,臺南市永康區永康里文化路,23.02415000000 ,120.25691000000 ,106年02月26日 00時40分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3789,臺南市中西區忠義路,22.99233000000 ,120.20555000000 ,106年02月26日 04時48分00秒,死亡0;受傷1,自用-小客車;乘客-人
3790,臺南市麻豆區麻學路一段前0.0公尺,23.18732517305 ,120.23796045883 ,106年02月26日 07時15分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3791,臺南市六甲區六甲里中正路621號附近路口,23.23277352484 ,120.35179719941 ,106年02月26日 07時35分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3792,臺南市南化區南176線西向2公里處,23.03123739229 ,120.49714256973 ,106年02月26日 08時52分00秒,死亡0;受傷1,腳踏自行車-慢車
3793,臺南市安定區港口145-1號,23.09543000000 ,120.23167000000 ,106年02月26日 09時16分00秒,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車
3794,臺南市永康區中華里忠義街,22.99957675339 ,120.23637863815 ,106年02月26日 09時20分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3795,臺南市麻豆區,23.18527000000 ,120.25852000000 ,106年02月26日 09時29分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3796,臺南市北區北安路一段前0.0公尺,23.01855105449 ,120.20743593189 ,106年02月26日 09時32分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車;普通重型-機車
3797,臺南市新化區中山路207號前0.0公尺,23.03641710990 ,120.30985871164 ,106年02月26日 09時53分00秒,死亡0;受傷1,普通輕型-機車;普通重型-機車
3798,臺南市安定區安定398號前路口,23.12176000000 ,120.23727000000 ,106年02月26日 09時55分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3799,臺南市歸仁區文化十街10巷3弄口,22.97142000000 ,120.28421700000 ,106年02月26日 09時55分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3800,臺南市永康區王行里王行路,23.04283627124 ,120.27347621824 ,106年02月26日 10時10分00秒,死亡0;受傷1,普通重型-機車
3801,臺南市北區公園路624巷90號前0.0公尺,23.00729158007 ,120.21258801166 ,106年02月26日 10時20分00秒,死亡0;受傷3,普通輕型-機車;普通重型-機車;乘客-人
3802,臺南市白河區172線37.6K,23.34815841826 ,120.41502358215 ,106年02月26日 10時24分00秒,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人
3803,臺南市東區崇善一街,22.97969976632 ,120.22732810862 ,106年02月26日 10時42分00秒,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人
3804,臺南市南區金華路,23.18448958051 ,120.25427427401 ,106年02月26日 11時00分00秒,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人
3805,臺南市東山區南99-1線山原高幹191附近,23.30179199414 ,120.41622825537 ,106年02月26日 11時14分00秒,死亡0;受傷1,普通重型-機車
3806,臺南市官田區隆本里勝利路,23.19684012761 ,120.31808525535 ,106年02月26日 12時07分00秒,死亡0;受傷1,自用-小客車;大型重型1(550C.C.以上)-機車
3807,臺南市仁德區臺1 342公里500.0公尺處北向中線,22.95493934471 ,120.21760987134 ,106年02月26日 12時08分00秒,死亡0;受傷1,大型重型1(550C.C.以上)-機車;自用-小客車;自用-小客車
3808,臺南市安平區古堡街前0.0公尺,22.99957070934 ,120.16157850000 ,106年02月26日 12時25分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3809,臺南市東區裕農路288巷147弄前0.0公尺,22.98561750000 ,120.23051175000 ,106年02月26日 12時30分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3810,臺南市永康區西勢里西勢路20號前0.0公尺,23.02080728504 ,120.28091523106 ,106年02月26日 12時50分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3811,臺南市柳營區東昇里中山東路二段1284號前0.0公尺,23.27924627124 ,120.32636642269 ,106年02月26日 13時02分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3812,臺南市北區公園路593巷前0.0公尺,23.01364600211 ,120.21076692607 ,106年02月26日 13時20分00秒,死亡0;受傷2,腳踏自行車-慢車;普通重型-機車
3813,臺南市永康區中華路536號前0.0公尺,23.01266245213 ,120.23134223440 ,106年02月26日 13時24分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
3814,臺南市東區莊敬路,22.99857300000 ,120.23329050000 ,106年02月26日 13時40分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
3815,臺南市東區北門路二段前0.0公尺,22.99897337424 ,120.21255089105 ,106年02月26日 14時21分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3816,臺南市楠西區臺3線南下354.96公里處,23.17428000000 ,120.48644000000 ,106年02月26日 15時00分00秒,死亡0;受傷1,大型重型1(550C.C.以上)-機車
3817,臺南市西港區南51線公路民安高幹37右1號電桿旁四岔路口,23.12282000000 ,120.20354000000 ,106年02月26日 15時05分00秒,死亡0;受傷3,自用-小客車;自用-小客車;乘客-人;乘客-人
3818,臺南市永康區中華里忠義街,22.99957675339 ,120.23637863815 ,106年02月26日 15時30分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3819,臺南市東區東門路二段301巷103號前0.0公尺,22.98415124307 ,120.22947756635 ,106年02月26日 16時10分00秒,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人
3820,臺南市善化區北關里三民路,23.13310000000 ,120.28640000000 ,106年02月26日 16時18分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);電動自行車-慢車
3821,臺南市中西區西湖街,23.00351517398 ,120.18436998150 ,106年02月26日 16時20分00秒,死亡0;受傷2,自用-小客車;自用-小客車;乘客-人
3822,臺南市仁德區中州4之2號前,22.94570000000 ,120.25073000000 ,106年02月26日 16時45分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3823,臺南市北區中華北路一段78巷前0.0公尺,23.00882380152 ,120.18684117171 ,106年02月26日 16時45分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3824,臺南市新營區太北里新太路前0.0公尺,23.30030137149 ,120.27348582214 ,106年02月26日 16時59分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3825,臺南市永康區大灣里民族路296號前0.0公尺,23.00695147545 ,120.26811953526 ,106年02月26日 17時20分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3826,臺南市永康區鹽行里中正二街600號前0.0公尺,23.03459229947 ,120.24284583320 ,106年02月26日 17時20分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3827,臺南市歸仁區七甲里南丁路前0.0公尺,22.98200461061 ,120.27918756790 ,106年02月26日 17時29分00秒,死亡0;受傷1,普通重型-機車
3828,臺南市六甲區國道3號 329公里400.0公尺處南向外側,23.23164000000 ,120.34747000000 ,106年02月26日 17時30分00秒,死亡0;受傷2,自用-小貨車(含客、貨兩用);自用-小客車;自用-小客車;乘客-人
3829,臺南市北區育德三街,23.01548697961 ,120.20155595547 ,106年02月26日 18時05分00秒,死亡0;受傷2,普通重型-機車;普通輕型-機車
3830,臺南市永康區永大路一段前0.0公尺,22.99363591046 ,120.25655509234 ,106年02月26日 18時10分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3831,臺南市安南區怡安路二段589號前0.0公尺,23.04485713016 ,120.19443969525 ,106年02月26日 19時25分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
3832,臺南市安定區35號,23.12176000000 ,120.23727000000 ,106年02月26日 22時20分00秒,死亡0;受傷1,普通重型-機車
3833,臺南市永康區國聖街,23.03589933229 ,120.22797666643 ,106年02月26日 22時48分00秒,死亡0;受傷2,自用-小客車;普通重型-機車
3834,臺南市西港區慶安路與新興街路口,23.12100000000 ,120.20127750000 ,106年02月27日 01時05分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3835,臺南市永康區五王里中華二路,23.01241000000 ,120.23780000000 ,106年02月27日 03時54分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3836,臺南市永康區崑山里大灣路815-1號前0.0公尺,22.99960892256 ,120.25604133167 ,106年02月27日 04時57分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3837,臺南市新市區西拉雅大道,23.10282249753 ,120.28271498841 ,106年02月27日 06時55分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3838,臺南市新營區嘉芳里復興路993號前0.0公尺,23.30945976156 ,120.28387321412 ,106年02月27日 08時20分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3839,臺南市永康區神洲里忠孝路,23.01085420011 ,120.24205841719 ,106年02月27日 08時45分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3840,臺南市北區自強街,23.00044521403 ,120.20270611081 ,106年02月27日 09時00分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3841,臺南市北區北安路,22.99947000000 ,120.20301000000 ,106年02月27日 09時20分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3842,臺南市永康區中華路912巷與中華路912巷59巷,23.01984000000 ,120.22439850000 ,106年02月27日 09時28分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人
3843,臺南市新營區新南里民治路300巷82號前0.0公尺,23.30851666556 ,120.30176695268 ,106年02月27日 09時37分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
