Id,Address,Latitude,Longitude,Time
206,臺南市永康區王行里永科環路385號,23.04312642466 ,120.27468101065 ,106/08/27 09:00
207,臺南市永康區龍潭里中山北路492號,23.02955454684 ,120.27168349300 ,106/08/17 12:10
208,臺南市永康區西勢里富強路1段185巷2弄42號地下室樓,23.01826571456 ,120.27410517342 ,106/08/05 18:30
209,臺南市永康區崑山里20鄰崑山街21巷19號4樓之1,23.00085067110 ,120.25735492853 ,106/08/24 05:46
210,臺南市永康區崑山街1號,23.00033700000 ,120.25786950000 ,106/08/01 17:00
211,臺南市新營區大宏里文昌街4-3號,23.30679731837 ,120.32099638037 ,106/08/01 05:00
212,臺南市白河區仙草里火山1號(碧雲寺)旁,23.32514480934 ,120.48053351544 ,106/08/04 11:30
213,臺南市六甲區信義街238巷14弄2號,23.23042200000 ,120.34951200000 ,106/08/12 04:30
214,臺南市東區裕農路769號,22.98888231447 ,120.23815367999 ,106/09/10 16:00
215,臺南市東區中華東路三段479號前,22.97273583484 ,120.21731129309 ,106/09/27 00:00
216,臺南市東區富農街一段204巷口,22.98219852533 ,120.23533721845 ,106/09/21 06:00
217,臺南市東區府連路337巷12弄7號,22.98525962170 ,120.21645404080 ,106/09/19 23:05
218,臺南市東區林森路一段276號(大東夜市),22.98306000000 ,120.21905000000 ,106/09/15 22:35
219,臺南市東區衛國街106巷29弄14號之前,22.98630874494 ,120.22425944991 ,106/09/07 18:00
220,臺南市東區長榮路2段910號,22.99057411070 ,120.22087335680 ,106/09/28 00:10
221,臺南市北門路二段統聯客運對面,22.99892999610 ,120.21251994503 ,106/09/10 00:56
222,臺南市東區北門路二段16號,22.99914613988 ,120.21261566570 ,106/09/08 23:55
223,臺南市東區裕強街虎尾寮市場旁,22.98087000000 ,120.23371000000 ,106/09/12 10:50
224,臺南市中西區五妃街29號地下2樓停車場,22.98249747346 ,120.21021802554 ,106/09/25 16:50
225,臺南市中西區永福路一段149號前,22.98586305107 ,120.20012960878 ,106/09/04 11:50
226,臺南市中西區西門路二段96號,22.99289732140 ,120.19869666279 ,106/09/18 23:30
227,臺南市中西區衛民街70巷口,22.99295738718 ,120.21023895920 ,106/09/29 14:00
228,臺南市安南區顯宮里2鄰媽祖一街2巷8號,23.04633000000 ,120.14297000000 ,106/09/26 06:30
229,臺南市安南區長和路2段12巷,23.06416978491 ,120.22344189282 ,106/09/05 06:00
230,臺南市北區海安路、和緯路(花園夜市停車場),23.01160000000 ,120.20051000000 ,106/09/24 20:00
231,臺南市北區海安路三段781巷212弄6號,23.01334293128 ,120.19570830397 ,106/09/10 06:00
232,臺南市北區成功夜市內,22.99342000000 ,120.16446000000 ,106/09/26 20:43
233,臺南市兵配廠停車場內(靠近廁所),23.12150000000 ,120.23656000000 ,106/09/13 16:30
234,臺南市北區公園路321巷34號前,23.00435945326 ,120.20892750000 ,106/09/10 01:10
235,臺南市北區成功里10鄰北成路20巷1弄26號,23.01939409686 ,120.21184922024 ,106/09/08 05:00
236,臺南市南區中華西路一段70巷內停車場人行道上,22.97173050000 ,120.18413025000 ,106/09/11 01:50
237,臺南市佳里區佳西路與光華街口(安西夜市附近),23.16524400000 ,120.16769850000 ,106/09/23 19:50
238,臺南市新市區銘傳街44號附近,23.07411938718 ,120.29195828865 ,106/09/06 15:30
239,臺南市新市區社內里3鄰36-1號,23.07436000000 ,120.27707000000 ,106/09/03 09:30
240,臺南市善化區小新里南科火車站前站機車停車場內,23.11981000000 ,120.31726000000 ,106/09/06 20:39
241,臺南市安定區海寮里曾文溪河堤道路上路,23.09829000000 ,120.20564000000 ,106/09/23 06:15
242,臺南市善化區善化火車站旁停車場,23.14127000000 ,120.28320000000 ,106/09/10 21:35
243,臺南市歸仁區武東里臺39與歸仁12路口,22.92169173536 ,120.28303659315 ,106/09/22 12:00
244,臺南市仁德區文孝路停車場(假日汽車旅館旁),22.97177941658 ,120.24096086476 ,106/09/25 07:50
245,臺南市仁德區保安里永德路10號(仁德火車站),22.92363998370 ,120.24058002467 ,106/09/24 16:00
246,臺南市仁德區田厝里8鄰田厝二街40號,22.93775437221 ,120.24374901264 ,106/09/23 07:30
247,臺南市永康區大橋一街57-5號,23.01693896033 ,120.22773589771 ,106/09/23 19:00
248,臺南市永康區甲頂里大武街8號斜對面機車停車場,23.01954286427 ,120.22223988219 ,106/09/05 22:30
249,臺南市永康區復興路235號,22.99855154342 ,120.24440002554 ,106/09/14 19:20
250,臺南市永康區榮民醫院停車場內,23.01340004386 ,120.23042994893 ,106/09/06 17:58
251,臺南市永康區永科環路385號(長宏宿舍停車場內),23.04312642466 ,120.27468101065 ,106/09/25 21:00
252,臺南市永康區中正七街22號,23.03969031251 ,120.23971789301 ,106/09/17 07:30
253,臺南市柳營區東昇里康樂街243號,23.27986314932 ,120.31622807326 ,106/09/10 00:30
254,臺南市新營區大宏里大同路6-6號,23.31057513693 ,120.32342857741 ,106/09/30 22:20
255,臺南市東山區東原里1鄰前大埔5-4號,23.28387000000 ,120.45236000000 ,106/09/20 17:15
256,臺南市麻豆區麻口里176線與南49線路口,23.17698000000 ,120.21958800000 ,106/09/11 17:05
257,臺南市六甲區林鳳營火車站旁,23.24406000000 ,120.31929000000 ,106/09/19 18:30
258,臺南市東區東門路三段261號前,22.97623056731 ,120.23619461311 ,106/10/15 13:00
259,臺南市東區虎尾里東門路三段179巷115弄5號前樓,22.97810334333 ,120.23607776588 ,106/10/05 16:00
260,臺南市東區林森路1段(龍山活動中心旁),22.98350315299 ,120.21994137952 ,106/10/30 23:30
261,臺南市東區裕豐街222巷59弄21號,22.98912783014 ,120.22852691811 ,106/10/17 06:50
262,臺南市東區崇德路1號,22.98199029531 ,120.21751614975 ,106/10/16 20:40
263,臺南市東區小東路成功大學成功校區水利系館旁人行道,22.98042000000 ,120.22386000000 ,106/10/27 22:25
264,臺南市東區成功大學光復校區前鋒路側門前,22.99274021398 ,120.21300741238 ,106/10/25 07:40
265,臺南市東區前鋒路後站圍牆邊機車停車格內,22.99274021398 ,120.21300741238 ,106/10/21 13:15
266,臺南市東區前鋒路46號前,22.99083154371 ,120.21283623412 ,106/10/20 21:40
267,臺南市東區北門路2段34號前,23.00095458451 ,120.21297927506 ,106/10/08 22:30
268,臺南市東區大學路1號成功大學成功校區大門旁,22.99619145658 ,120.21951131127 ,106/10/08 16:00
269,臺南市東區小東路成大光復校區後門東側附近,22.98042000000 ,120.22386000000 ,106/10/02 16:00
